0.1	14.3514309
0.2	12.0769625
0.3	9.83642387
0.4	8.04291630
0.5	6.68141413
0.6	5.64755201
0.7	4.84864855
0.8	4.21804810
0.9	3.71015358
1	3.29379058
1.1	2.94726110
1.2	2.65509653
1.3	2.40600014
1.4	2.19153762
1.5	2.00530076
1.6	1.84233403
1.7	1.69875872
1.8	1.57149696
1.9	1.45808125
2	1.35651004
2.1	1.26514816
2.2	1.18264234
2.3	1.10786903
2.4	1.03988051
2.5	0.977876961
2.6	0.921177149
2.7	0.869195879
2.8	0.821429014
2.9	0.777438223
3	0.736842394
3.1	0.699306846
3.2	0.664539218
3.3	0.632278323
3.4	0.602294981
3.5	0.574385524
3.6	0.548366785
3.7	0.524076760
3.8	0.501368701
3.9	0.480111659
4	0.460188806
4.1	0.441491455
4.2	0.423925161
4.3	0.407401264
4.4	0.391841203
4.5	0.377173275
4.6	0.363331109
4.7	0.350255311
4.8	0.337890506
4.9	0.326187879
5	0.315100908
5.1	0.304587811
5.2	0.294610232
5.3	0.285131961
5.4	0.276120603
5.5	0.267546982
5.6	0.259382010
5.7	0.251600146
5.8	0.244178727
5.9	0.237096041
6	0.230329365
6.1	0.223863751
6.2	0.217677712
6.3	0.211757600
6.4	0.206085056
6.5	0.200650752
6.6	0.195438609
6.7	0.190436184
6.8	0.185633063
6.9	0.181017384
7	0.176581368
7.1	0.172317490
7.2	0.168206185
7.3	0.164255425
7.4	0.160445198
7.5	0.156774089
7.6	0.153233409
7.7	0.149816528
7.8	0.146514863
7.9	0.143325731
8	0.140249416
8.1	0.137273952
8.2	0.134396613
8.3	0.131613716
8.4	0.128923997
8.5	0.126319304
8.6	0.123783514
8.7	0.121331774
8.8	0.118960254
8.9	0.116647333
9	0.114407748
9.1	0.112246789
9.2	0.110144086
9.3	0.108093224
9.4	0.106104054
9.5	0.104174405
9.6	0.102313980
9.7	0.100478157
9.8	9.87158120E-02
9.9	9.69846994E-02
10	9.53048542E-02
10.1	9.36653614E-02
10.2	9.20779407E-02
10.3	9.05603170E-02
10.4	8.90166089E-02
10.5	8.75147730E-02
10.6	8.61053020E-02
10.7	8.46894458E-02
10.8	8.33325461E-02
10.9	8.19946527E-02
11	8.06706324E-02
11.1	7.94238448E-02
11.2	7.81127587E-02
11.3	7.69764856E-02
11.4	7.58110583E-02
11.5	7.46179670E-02
11.6	7.34927580E-02
11.7	7.23673031E-02
11.8	7.12978765E-02
11.9	7.02444911E-02
12	6.92845210E-02
12.1	6.82175905E-02
12.2	6.72236905E-02
12.3	6.62838221E-02
12.4	6.54091835E-02
12.5	6.43971190E-02
12.6	6.34514913E-02
12.7	6.25970587E-02
12.8	6.16873764E-02
12.9	6.09125905E-02
13	6.00467362E-02
13.1	5.91315962E-02
13.2	5.84535338E-02
13.3	5.75855672E-02
13.4	5.67443110E-02
13.5	5.60926199E-02
13.6	5.53463809E-02
13.7	5.46791479E-02
13.8	5.39294556E-02
13.9	5.31569049E-02
14	5.23900166E-02
14.1	5.19259982E-02
14.2	5.10892123E-02
14.3	5.05128056E-02
14.4	4.99362387E-02
14.5	4.94734496E-02
14.6	4.89559509E-02
14.7	4.81317155E-02
14.8	4.75137122E-02
14.9	4.69761603E-02
15	4.64239381E-02
15.1	4.58891615E-02
15.2	4.54232916E-02
15.3	4.49155085E-02
15.4	4.44198512E-02
15.5	4.37218659E-02
15.6	4.31771800E-02
15.7	4.31080796E-02
15.8	4.24933732E-02
15.9	4.17249948E-02
16	4.14336249E-02
