0.1	17.4903030
0.2	15.1688385
0.3	12.8191986
0.4	10.8274107
0.5	9.21844959
0.6	7.92689705
0.7	6.88107634
0.8	6.02330589
0.9	5.31100512
1	4.71322060
1.1	4.20715570
1.2	3.77562118
1.3	3.40533543
1.4	3.08581543
1.5	2.80866432
1.6	2.56707263
1.7	2.35547709
1.8	2.16929269
1.9	2.00473356
2	1.85864949
2.1	1.72841942
2.2	1.61184573
2.3	1.50708485
2.4	1.41258526
2.5	1.32703090
2.6	1.24930644
2.7	1.17846799
2.8	1.11369872
2.9	1.05430627
3	0.999693573
3.1	0.949341059
3.2	0.902802944
3.3	0.859688401
3.4	0.819656610
3.5	0.782411456
3.6	0.747690320
3.7	0.715262830
3.8	0.684925139
3.9	0.656493962
4	0.629808605
4.1	0.604726851
4.2	0.581117570
4.3	0.558865786
4.4	0.537867785
4.5	0.518028140
4.6	0.499262124
4.7	0.481494457
4.8	0.464651227
4.9	0.448672146
5	0.433494508
5.1	0.419070005
5.2	0.405346006
5.3	0.392279774
5.4	0.379828036
5.5	0.367953569
5.6	0.356620252
5.7	0.345797837
5.8	0.335456192
5.9	0.325564593
6	0.316099674
6.1	0.307035983
6.2	0.298353523
6.3	0.290028393
6.4	0.282044142
6.5	0.274381042
6.6	0.267022192
6.7	0.259951830
6.8	0.253157347
6.9	0.246622324
7	0.240333110
7.1	0.234281421
7.2	0.228449762
7.3	0.222835258
7.4	0.217417523
7.5	0.212198347
7.6	0.207163692
7.7	0.202298284
7.8	0.197606355
7.9	0.193071365
8	0.188696712
8.1	0.184460357
8.2	0.180365562
8.3	0.176408723
8.4	0.172561482
8.5	0.168865308
8.6	0.165266052
8.7	0.161797211
8.8	0.158424750
8.9	0.155160174
9	0.151987389
9.1	0.148916647
9.2	0.145940572
9.3	0.143046111
9.4	0.140248597
9.5	0.137521073
9.6	0.134868145
9.7	0.132291257
9.8	0.129797190
9.9	0.127379969
10	0.125013992
10.1	0.122720085
10.2	0.120473146
10.3	0.118306376
10.4	0.116177641
10.5	0.114127621
10.6	0.112134032
10.7	0.110182688
10.8	0.108294807
10.9	0.106429763
11	0.104601152
11.1	0.102849700
11.2	0.101137474
11.3	9.94566903E-02
11.4	9.78366733E-02
11.5	9.61924195E-02
11.6	9.46581587E-02
11.7	9.32032913E-02
11.8	9.16738957E-02
11.9	9.02575850E-02
12	8.88489112E-02
12.1	8.74285102E-02
12.2	8.61600712E-02
12.3	8.47764611E-02
12.4	8.35132524E-02
12.5	8.22640583E-02
12.6	8.10531825E-02
12.7	7.98109397E-02
12.8	7.86145404E-02
12.9	7.75319412E-02
13	7.63505623E-02
13.1	7.52985254E-02
13.2	7.42293373E-02
13.3	7.32293874E-02
13.4	7.21675009E-02
13.5	7.11625069E-02
13.6	7.02153668E-02
13.7	6.90801889E-02
13.8	6.82434961E-02
13.9	6.72899634E-02
14	6.63956851E-02
14.1	6.54764622E-02
14.2	6.46397844E-02
14.3	6.36834726E-02
14.4	6.29116669E-02
14.5	6.21302910E-02
14.6	6.12346530E-02
14.7	6.04783818E-02
14.8	5.96599504E-02
14.9	5.88901639E-02
15	5.81017956E-02
15.1	5.74199557E-02
15.2	5.67225069E-02
15.3	5.59471957E-02
15.4	5.53532876E-02
15.5	5.46447933E-02
15.6	5.40470369E-02
15.7	5.32838590E-02
15.8	5.26412576E-02
15.9	5.20047247E-02
16	5.14707826E-02
