0.1	16.1221485
0.2	13.7032385
0.3	11.2409601
0.4	9.18407631
0.5	7.57559204
0.6	6.33922005
0.7	5.38427925
0.8	4.63581514
0.9	4.03855753
1	3.55337477
1.1	3.15282798
1.2	2.81750202
1.3	2.53344226
1.4	2.29039764
1.5	2.08068371
1.6	1.89840961
1.7	1.73898244
1.8	1.59875596
1.9	1.47480190
2	1.36473346
2.1	1.26659036
2.2	1.17874396
2.3	1.09983706
2.4	1.02872527
2.5	0.964440823
2.6	0.906160951
2.7	0.853180408
2.8	0.804896593
2.9	0.760785997
3	0.720398068
3.1	0.683339119
3.2	0.649265885
3.3	0.617879152
3.4	0.588913023
3.5	0.562136412
3.6	0.537342966
3.7	0.514350772
3.8	0.492996752
3.9	0.473136038
4	0.454640687
4.1	0.437392056
4.2	0.421287864
4.3	0.406233609
4.4	0.392144561
4.5	0.378944010
4.6	0.366562426
4.7	0.354937047
4.8	0.344009221
4.9	0.333728015
5	0.324045032
5.1	0.314916342
5.2	0.306303382
5.3	0.298166752
5.4	0.290476531
5.5	0.283198476
5.6	0.276305377
5.7	0.269772202
5.8	0.263571918
5.9	0.257684350
6	0.252089024
6.1	0.246765390
6.2	0.241696671
6.3	0.236866206
6.4	0.232258677
6.5	0.227859631
6.6	0.223657042
6.7	0.219638512
6.8	0.215792269
6.9	0.212106988
7	0.208574697
7.1	0.205185220
7.2	0.201930895
7.3	0.198800325
7.4	0.195792049
7.5	0.192894995
7.6	0.190101236
7.7	0.187409952
7.8	0.184812471
7.9	0.182302698
8	0.179878369
8.1	0.177530587
8.2	0.175259575
8.3	0.173059985
8.4	0.170926541
8.5	0.168856949
8.6	0.166850716
8.7	0.164897382
8.8	0.162998110
8.9	0.161155537
9	0.159354314
9.1	0.157603115
9.2	0.155900970
9.3	0.154233709
9.4	0.152610779
9.5	0.151021570
9.6	0.149470404
9.7	0.147958755
9.8	0.146480426
9.9	0.145028397
10	0.143611893
10.1	0.142227516
10.2	0.140864104
10.3	0.139527291
10.4	0.138214916
10.5	0.136936188
10.6	0.135676101
10.7	0.134439185
10.8	0.133222938
10.9	0.132033005
11	0.130855531
11.1	0.129704684
11.2	0.128570512
11.3	0.127443582
11.4	0.126349539
11.5	0.125275716
11.6	0.124197923
11.7	0.123149812
11.8	0.122142747
11.9	0.121095277
12	0.120086633
12.1	0.119096197
12.2	0.118128166
12.3	0.117148057
12.4	0.116207428
12.5	0.115271389
12.6	0.114347741
12.7	0.113424942
12.8	0.112508602
12.9	0.111644290
13	0.110735416
13.1	0.109872200
13.2	0.109008901
13.3	0.108173579
13.4	0.107315898
13.5	0.106496900
13.6	0.105672799
13.7	0.104863979
13.8	0.104066588
13.9	0.103300638
14	0.102473982
14.1	0.101716585
14.2	0.100977436
14.3	0.100261398
14.4	9.95137393E-02
14.5	9.87570435E-02
14.6	9.80444029E-02
14.7	9.73223969E-02
14.8	9.65673700E-02
14.9	9.58666205E-02
15	9.51483250E-02
15.1	9.44465771E-02
15.2	9.37678888E-02
15.3	9.30234566E-02
15.4	9.24182683E-02
15.5	9.17520151E-02
15.6	9.10645127E-02
15.7	9.04156640E-02
15.8	8.97430629E-02
15.9	8.91213045E-02
16	8.84324759E-02
