0.1	14.9215975
0.2	12.7241554
0.3	10.4475126
0.4	8.53396702
0.5	7.02702713
0.6	5.85680389
0.7	4.94430971
0.8	4.22543097
0.9	3.65215063
1	3.18923903
1.1	2.81086946
1.2	2.49799371
1.3	2.23643517
1.4	2.01554656
1.5	1.82723868
1.6	1.66531253
1.7	1.52496493
1.8	1.40243983
1.9	1.29476583
2	1.19957864
2.1	1.11497009
2.2	1.03939354
2.3	0.971578598
2.4	0.910478652
2.5	0.855220795
2.6	0.805073082
2.7	0.759415984
2.8	0.717724144
2.9	0.679546714
3	0.644497931
3.1	0.612241864
3.2	0.582487822
3.3	0.554982364
3.4	0.529501498
3.5	0.505850732
3.6	0.483857274
3.7	0.463366747
3.8	0.444245070
3.9	0.426369399
4	0.409632057
4.1	0.393936425
4.2	0.379196167
4.3	0.365332276
4.4	0.352274984
4.5	0.339960694
4.6	0.328331620
4.7	0.317336798
4.8	0.306927621
4.9	0.297061533
5	0.287700802
5.1	0.278808534
5.2	0.270352244
5.3	0.262302876
5.4	0.254632831
5.5	0.247317433
5.6	0.240333989
5.7	0.233660936
5.8	0.227279186
5.9	0.221170887
6	0.215319499
6.1	0.209710345
6.2	0.204328224
6.3	0.199162498
6.4	0.194198593
6.5	0.189426780
6.6	0.184836701
6.7	0.180416733
6.8	0.176159456
6.9	0.172054514
7	0.168099359
7.1	0.164281711
7.2	0.160595253
7.3	0.157035291
7.4	0.153592676
7.5	0.150271431
7.6	0.147052899
7.7	0.143941954
7.8	0.140927628
7.9	0.138016805
8	0.135184333
8.1	0.132447541
8.2	0.129789308
8.3	0.127217337
8.4	0.124708660
8.5	0.122278005
8.6	0.119927265
8.7	0.117636047
8.8	0.115415104
8.9	0.113244914
9	0.111151591
9.1	0.109104931
9.2	0.107110985
9.3	0.105161376
9.4	0.103300862
9.5	0.101451039
9.6	9.96773541E-02
9.7	9.79383066E-02
9.8	9.62426811E-02
9.9	9.45936739E-02
10	9.29872990E-02
10.1	9.14421305E-02
10.2	8.98625180E-02
10.3	8.83851051E-02
10.4	8.69347826E-02
10.5	8.54997635E-02
10.6	8.41148570E-02
10.7	8.27473179E-02
10.8	8.14452693E-02
10.9	8.01433995E-02
11	7.88549110E-02
11.1	7.76136443E-02
11.2	7.64198676E-02
11.3	7.52188936E-02
11.4	7.40372986E-02
11.5	7.29191974E-02
11.6	7.18288571E-02
11.7	7.07326531E-02
11.8	6.97048753E-02
11.9	6.86579719E-02
12	6.76245019E-02
12.1	6.66535720E-02
12.2	6.57132268E-02
12.3	6.48304522E-02
12.4	6.38282970E-02
12.5	6.29095286E-02
12.6	6.20419756E-02
12.7	6.11101612E-02
12.8	6.03080206E-02
12.9	5.94680943E-02
13	5.85975498E-02
13.1	5.78421317E-02
13.2	5.70792146E-02
13.3	5.63361086E-02
13.4	5.54511920E-02
13.5	5.47972620E-02
13.6	5.40897325E-02
13.7	5.32999933E-02
13.8	5.26234806E-02
13.9	5.19635491E-02
14	5.12524135E-02
14.1	5.05084619E-02
14.2	4.97678816E-02
14.3	4.93043847E-02
14.4	4.87043522E-02
14.5	4.80063856E-02
14.6	4.73851375E-02
14.7	4.70982753E-02
14.8	4.64385562E-02
14.9	4.57722582E-02
15	4.51895036E-02
15.1	4.46197689E-02
15.2	4.44700271E-02
15.3	4.36652191E-02
15.4	4.31176499E-02
15.5	4.26123478E-02
15.6	4.21300270E-02
15.7	4.20030169E-02
15.8	4.12693433E-02
15.9	4.08965424E-02
16	4.02332507E-02
