0.1	17.9701118
0.2	15.6902752
0.3	13.2691126
0.4	11.1565037
0.5	9.43551254
0.6	8.05968666
0.7	6.95673037
0.8	6.06297779
0.9	5.32976675
1	4.72132301
1.1	4.21133089
1.2	3.78011632
1.3	3.41268826
1.4	3.09740901
1.5	2.82511830
1.6	2.58851504
1.7	2.38172984
1.8	2.20000482
1.9	2.03946209
2	1.89692068
2.1	1.76976240
2.2	1.65581441
2.3	1.55327272
2.4	1.46062315
2.5	1.37660193
2.6	1.30013621
2.7	1.23031855
2.8	1.16637528
2.9	1.10764468
3	1.05355847
3.1	1.00362170
3.2	0.957412183
3.3	0.914555490
3.4	0.874726713
3.5	0.837642908
3.6	0.803048909
3.7	0.770725608
3.8	0.740470767
3.9	0.712112546
4	0.685489595
4.1	0.660463810
4.2	0.636905968
4.3	0.614703834
4.4	0.593752682
4.5	0.573958755
4.6	0.555236578
4.7	0.537511706
4.8	0.520710289
4.9	0.504768491
5	0.489628017
5.1	0.475235641
5.2	0.461540192
5.3	0.448498607
5.4	0.436065435
5.5	0.424204797
5.6	0.412879616
5.7	0.402057320
5.8	0.391708404
5.9	0.381802917
6	0.372316718
6.1	0.363222390
6.2	0.354500413
6.3	0.346128672
6.4	0.338086665
6.5	0.330358803
6.6	0.322924197
6.7	0.315770358
6.8	0.308880031
6.9	0.302241594
7	0.295841604
7.1	0.289667666
7.2	0.283707678
7.3	0.277951151
7.4	0.272390932
7.5	0.267012507
7.6	0.261812240
7.7	0.256776333
7.8	0.251902521
7.9	0.247181579
8	0.242609218
8.1	0.238168135
8.2	0.233868346
8.3	0.229689181
8.4	0.225633755
8.5	0.221698478
8.6	0.217870429
8.7	0.214150831
8.8	0.210531473
8.9	0.207014501
9	0.203593478
9.1	0.200258389
9.2	0.197009653
9.3	0.193851188
9.4	0.190769464
9.5	0.187765017
9.6	0.184851885
9.7	0.181992099
9.8	0.179211155
9.9	0.176505268
10	0.173845798
10.1	0.171251893
10.2	0.168729037
10.3	0.166256294
10.4	0.163843438
10.5	0.161486492
10.6	0.159180522
10.7	0.156925380
10.8	0.154711276
10.9	0.152557492
11	0.150459364
11.1	0.148373067
11.2	0.146372899
11.3	0.144383043
11.4	0.142454609
11.5	0.140552342
11.6	0.138705641
11.7	0.136871606
11.8	0.135091901
11.9	0.133334249
12	0.131621882
12.1	0.129945785
12.2	0.128291637
12.3	0.126674920
12.4	0.125087395
12.5	0.123529196
12.6	0.122027904
12.7	0.120518222
12.8	0.119047754
12.9	0.117590621
13	0.116191447
13.1	0.114745378
13.2	0.113392740
13.3	0.112079374
13.4	0.110713728
13.5	0.109474331
13.6	0.108198322
13.7	0.106905907
13.8	0.105675757
13.9	0.104469344
14	0.103279881
14.1	0.102148324
14.2	0.100975193
14.3	9.98027772E-02
14.4	9.86577421E-02
14.5	9.75505263E-02
14.6	9.65144336E-02
14.7	9.54599306E-02
14.8	9.44020301E-02
14.9	9.33599323E-02
15	9.23711509E-02
15.1	9.13810059E-02
15.2	9.03970376E-02
15.3	8.94501880E-02
15.4	8.85359496E-02
15.5	8.75649452E-02
15.6	8.66427571E-02
15.7	8.57706591E-02
15.8	8.48893151E-02
15.9	8.40329900E-02
16	8.31603855E-02
